SMILES,Smiles_Solvent,Smiles_Merged,Predicted_LogS,Prediction_Status,Prediction_Error
[C][C][C]1[C][C][C][C]N1S(=O)(=O)c1ccc2c(c1)C(=C1[C][C][C][C]1)C(=O)N2[C],CS(C)=O,[C][C][C]1[C][C][C][C]N1S(=O)(=O)c1ccc2c(c1)C(=C1[C][C][C][C]1)C1(=O)~O=S(C)(C)~N21[C],-1.1146082878112793,ok,
CN(C)c1ccc(/C=C2\CCC(=C3SCCS3)C2=O)cc1,CS(C)=O,CN1(C)~S(C)(C)=O~C2(=O)C(=C3SCCS3)CC/C2=C\c2ccc1cc2,-2.336941719055176,ok,
S=C1[N][C](c2ccccc2)C2=C([N]1)C(=C1S[C][C]S1)[C][C][C]2,CS(C)=O,CS1(C)~[N]2[C](c3ccccc3)C3=C([N]C2(=S)~O=1)C(=C1S[C][C]S1)[C][C][C]3,-2.768838405609131,ok,
CCOCCCNC(=O)c1c(N)n(-c2ccc(N(CC)CC)cc2)c2nc3ccccc3nc12,CS(C)=O,CCOCCCNC1(=O)~O=S(C)(C)~Nc2c1c1nc3ccccc3nc1n2-c1ccc(N(CC)CC)cc1,-2.4856274127960205,ok,
O=C(Nc1ccc2nc(N3CCCC3)sc2c1)c1ccc([N+](=O)[O-])cc1,CS(C)=O,CS1(C)~N2(CCCC2)c2nc3ccc(cc3s2)NC(=O)c2ccc([N+](=O)[O-])(~O=1)cc2,-3.320277452468872,ok,
CN(C)c1ccc(N=Nc2ccccc2C(=O)OCC(=O)NC2CCCC2)cc1,CS(C)=O,CN(C)c1ccc(N=Nc2ccccc2C2(=O)~O=S(C)(C)~O2CC(=O)NC2CCCC2)cc1,-2.401963472366333,ok,
CCC(C)n1cc(C=C2C(C)=C(C#N)c3nc(N)c(C#N)c(C)c32)c2ccccc21,CS(C)=O,CCC(C)n1cc(C=C2C(C)=C(C#N)c3nc4(~O=S(C)(C)~N4)c(C#N)c(C)c32)c2ccccc21,,failed,Featurization failed: RDKit could not parse Smiles_Merged
O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(N(c3ccccc3)c3ccc(N4C(=O)c5ccc(C(=O)O)cc5C4=O)cc3)cc1)C2=O,CS(C)=O,CS1(C)~OC(=O)(c2ccc3c(c2)C(=O)N(c2ccc(N(c4ccccc4)c4ccc(N5C(=O)c6ccc(C(=O)O)cc6C5=O)cc4)cc2)C3=O)~O=1,-5.8140788078308105,ok,
Cc1ccc(N2C(=O)C(=Cc3ccc(-c4ccc(Br)cc4)o3)C=C2c2ccccc2)cc1,CS(C)=O,Cc1ccc(N2C(c3ccccc3)=CC3=Cc4ccc(-c5ccc(Br)cc5)o4~S(C)(C)=O~C32=O)cc1,-2.50524640083313,ok,
CC(C)CNc1cc(NCCO)c2c(c1N)C(=O)c1ccccc1C2=O,CS(C)=O,CC(C)CNc1cc(NCCO)c2c3c1N~S(C)(C)=O~C3(=O)c1ccccc1C2=O,-3.2589714527130127,ok,
O=C1c2ccc(O)cc2C(=O)N1c1ccc(N(c2ccccc2)c2ccc(N3C(=O)c4ccc(O)cc4C3=O)cc2)cc1,CS(C)=O,CS1(C)~Oc2ccc3c(c2)C(=O)(~O=1)N(c1ccc(N(c2ccccc2)c2ccc(N4C(=O)c5ccc(O)cc5C4=O)cc2)cc1)C3=O,-4.766791820526123,ok,
C[n+]1c(/C=C2\C=CC=CN2CCO)sc2ccccc21,CS(C)=O,C[n+]1c2ccccc2sc12~O=S(C)(C)~OCCN1C=CC=C/C1=C\2,,failed,Featurization failed: RDKit could not parse Smiles_Merged
O=C1OC(c2ccccc2)=CC1=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1,CS(C)=O,CS1(C)~o2c(ccc2-c2ccc([N+](=O)[O-])cc2)C=C2C=C(c3ccccc3)OC2(=O)~O=1,-2.1687068939208984,ok,
O=C1c2ccccc2-c2cc(N3CCC4(CC3)OCCO4)nc3cccc1c23,CS(C)=O,CS1(C)~N2(CCC3(CC2)OCCO3)c2cc3c4c(cccc4n2)C(=O)(~O=1)c1ccccc1-3,-2.6378660202026367,ok,
N#C/C(=C\c1ccc([N+](=O)[O-])cc1)c1nc(-c2ccc(Oc3ccccc3)cc2)cs1,CS(C)=O,CS1(C)~O(c2ccccc2)c2ccc(cc2)-c2csc(n2)/C(C#N)=C/c2ccc([N+](=O)[O-])(~O=1)cc2,-2.9936695098876953,ok,
N#CC(C#N)=Cc1ccc(-c2ccc([N+](=O)[O-])cc2Cl)o1,CS(C)=O,CS1(C)~o2c(C=C(C#N)C#N)ccc2-c2ccc([N+](=O)[O-])(~O=1)cc2Cl,-2.135655403137207,ok,
CC1=C(C#N)c2nc(N)c(C#N)c(C)c2/C1=C\c1ccc(-c2ccc([N+](=O)[O-])cc2Cl)o1,CS(C)=O,CC1=C(C#N)c2nc(N)c(C#N)c(C)c2/C1=C\c1ccc2o1~S(C)(C)=O~c1([N+](=O)[O-])ccc-2c(Cl)c1,-3.7313385009765625,ok,
CC(C)(C)c1ccc(N2C(=O)/C(=C/c3ccc(-c4ccc(Br)cc4)o3)C=C2c2ccccc2)cc1,CS(C)=O,CC(C)(C)c1ccc(N2C(c3ccccc3)=C/C3=C\c4ccc(-c5ccc(Br)cc5)o4~S(C)(C)=O~C32=O)cc1,-2.7023942470550537,ok,
O=C1c2ccccc2C(=O)c2c1cc(Cl)c1c2NC2(CCCCC2)N1,CS(C)=O,CS1(C)~N2c3c(c(Cl)cc4c3C(=O)(~O=1)c1ccccc1C4=O)NC21CCCCC1,-3.668009042739868,ok,
O=C(O)C1CC2CCCCC2N1C(=O)C=Cc1nc2ccccc2o1,CS(C)=O,CS1(C)~OC(=O)(C2CC3CCCCC3N2C(=O)C=Cc2nc3ccccc3o2)~O=1,-3.417124032974243,ok,
COc1ccc2c(/C=C/C=C3/Sc4ccccc4N3C)c3ccc(OC)cc3[o+]c2c1,CS(C)=O,COc1ccc2c(/C=C/C=C3/Sc4ccccc4N3C)c3ccc4cc3[o+]c2(~O=S(C)(C)~O4C)c1,-7.7732157707214355,ok,
CC1=C(C#N)c2nc(N)c(C#N)c(C)c2/C1=C\c1ccc(N(C)C)cc1,CS(C)=O,CC1=C(C#N)c2nc3(~O=S(C)(C)~N3)c(C#N)c(C)c2/C1=C\c1ccc(N(C)C)cc1,,failed,Featurization failed: RDKit could not parse Smiles_Merged
O=C1[N]c2ccc([O+]S([O-])=N[C]3[C][C][C][C][C][C][C]3)cc2C1=C1[C][C][C][C]1,CS(C)=O,CS1(C)~[O-]S(=N[C]2[C][C][C][C][C][C][C]2)[O+]c2(~O=1)ccc1c(c2)C(=C2[C][C][C][C]2)C(=O)[N]1,,failed,Featurization failed: RDKit could not parse Smiles_Merged
O=C1N=C(N2CCN(c3cccc(C(F)(F)F)c3)CC2)SC1=Cc1ccc(-c2cc(Cl)ccc2Cl)o1,CS(C)=O,CS1(C)~o2c(ccc2-c2cc(Cl)ccc2Cl)C=C2SC(=NC2=O)N2CCN(CC2)c2cccc(c2)C(F)(F)(F)~O=1,-2.3663253784179688,ok,
CCN(c1ccc(C=Cc2sc3ccccc3[n+]2C)cc1)c1ccc(OC)cc1,CS(C)=O,CCN1c2ccc(cc2)C=Cc2(~O=S(C)(C)~O(C)c3ccc1cc3)sc1ccccc1[n+]2C,,failed,Featurization failed: RDKit could not parse Smiles_Merged
O=C1[N]c2ccc(S(=O)(=O)[N][C]3[C][C][C][C][C]3)cc2C1=C1[C][C][C][C]1,CS(C)=O,CS1(C)~O=C2(~O=1)[N]c1ccc(S(=O)(=O)[N][C]3[C][C][C][C][C]3)cc1C2=C1[C][C][C][C]1,-1.3143845796585083,ok,
O=C1CSC(=S)N1/N=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,CS(C)=O,CS1(C)~N(c2ccccc2)(c2ccccc2)c2ccc(cc2)/C=N/N2C(=S)SCC2(=O)~O=1,-2.170018434524536,ok,
N#CC(C#N)=Cc1ccc(N2CCOCC2)o1,CS(C)=O,CS1(C)~o2c(C=C(C#N)C#N)ccc2(N2CCOCC2)~O=1,-1.6155983209609985,ok,
CCN1C(=O)C(=Cc2ccc(-c3ccc(C(=O)O)cc3)o2)N(CC)C1=S,CS(C)=O,CCN1C(=O)C(=Cc2ccc(-c3ccc(C4(=O)~O=S(C)(C)~O4)cc3)o2)N(CC)C1=S,-3.209010124206543,ok,
O=C(O)c1ccccc1NN=CC1=C(N2CCOCC2)C(=Cc2ccc([N+](=O)[O-])cc2)CC1,CS(C)=O,CS1(C)~OC(=O)(c2ccccc2NN=CC2=C(N3CCOCC3)C(=Cc3ccc([N+](=O)[O-])cc3)CC2)~O=1,-2.697974681854248,ok,
[C][C][C][C]N([C][C][C][C])c1ccc(C(C#N)=C(C#N)C#N)cc1,CS(C)=O,[C][C][C][C]N1([C][C][C][C])~S(C)(C)=O~C(C#N)(C#N)=C(C#N)c2ccc1cc2,-1.8359832763671875,ok,
O=C1C(=Cc2ccc(-c3ccc(Br)cc3)o2)C=C(c2ccccc2)N1c1ccccc1O,CS(C)=O,CS1(C)~Oc2ccccc2N2C(c3ccccc3)=CC(=Cc3ccc(-c4ccc(Br)cc4)o3)C2(=O)~O=1,-2.9809165000915527,ok,
CC(=O)Nc1ccc(N2C(=O)/C(=C\c3ccc([N+](=O)[O-])cc3)SC2=S)cc1,CS(C)=O,CC(=O)N1~S(C)(C)=O~C2(=O)/C(=C\c3ccc([N+](=O)[O-])cc3)SC(=S)N2c2ccc1cc2,-2.7815566062927246,ok,
COc1ccc(Nc2cc(N(C)Cc3ccccc3)c3noc4c3c2C(=O)c2ccccc2-4)cc1,CS(C)=O,CN(Cc1ccccc1)c1cc2c3c4c(onc14)-c1ccccc1C3(=O)~O=S(C)(C)~O(C)c1ccc(cc1)N2,-3.9075992107391357,ok,
c1ccc(CN/N=C2/c3ccccc3-c3nc4ccccc4nc32)cc1,CS(C)=O,CS1(C)~N(Cc2ccccc2)N=C2(~O=1)c1ccccc1-c1nc3ccccc3nc12,-3.504157781600952,ok,
Cc1ccc2nc(-c3ccc([N+](=O)[O-])cc3)c(NC3CCCCC3)n2c1,CS(C)=O,Cc1ccc2nc3c(n2c1)N(C1CCCCC1)~S(C)(C)=O~c1([N+](=O)[O-])ccc-3cc1,-2.965930223464966,ok,
O=C1[N]c2ccc(S(=O)(=O)[N][C]3[C][C][C][C][C][C][C]3)cc2C1=C1[C][C][C][C]1,CS(C)=O,CS1(C)~O=C2(~O=1)[N]c1ccc(S(=O)(=O)[N][C]3[C][C][C][C][C][C][C]3)cc1C2=C1[C][C][C][C]1,-1.0289268493652344,ok,
CCN(CC)c1ccc(NC(=O)c2cccc([N+](=O)[O-])c2)cc1,CS(C)=O,CCN1(CC)~S(C)(C)=O~c2([N+](=O)[O-])cccc(c2)C(=O)Nc2ccc1cc2,-2.5221402645111084,ok,
O=C(Nc1ccc(Nc2cccc3ccccc23)c2c1C(=O)c1ccccc1C2=O)c1ccccc1,CS(C)=O,CS1(C)~N(c2cccc3ccccc23)c2ccc(c3c2C(=O)c2ccccc2C3=O)NC(=O)(c2ccccc2)~O=1,-4.208160400390625,ok,
O=C1[N]c2ccc(S(=O)(=O)N3[C][C]N([C]4[C][C][C][C][C]4)[C][C]3)cc2C1=C1[C][C][C][C]1,CS(C)=O,CS1(C)~N2([C]3[C][C][C][C][C]3)[C][C]N([C][C]2)S(=O)(=O)c2ccc3c(c2)C(=C2[C][C][C][C]2)C(=O)(~O=1)[N]3,-1.1949328184127808,ok,
CN(CCO)c1cc(NCc2ccccc2)c2c(c1N)C(=O)c1ccccc1C2=O,CS(C)=O,CN(CCO)c1cc(NCc2ccccc2)c2c3c1N~S(C)(C)=O~C3(=O)c1ccccc1C2=O,-3.555997133255005,ok,
c1ccc2c(c1)/C(=N/Nc1ccc3ccccc3c1)c1nc3ccccc3nc1-2,CS(C)=O,CS1(C)~N(c2ccc3ccccc3c2)N=C2(~O=1)c1ccccc1-c1nc3ccccc3nc12,-4.050414085388184,ok,
COc1ccc(/C=C2\C=C(c3ccccc3)N(c3ccc(Sc4ccc([N+](=O)[O-])cc4)cc3)C2=O)cc1Br,CS(C)=O,CO1~S(C)(C)=O~c2([N+](=O)[O-])ccc(cc2)Sc2ccc(cc2)N2C(=O)/C(=C/c3ccc1c(Br)c3)C=C2c1ccccc1,-3.1587836742401123,ok,
O=C1C(=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)SC(=S)N1CC1CCCO1,CS(C)=O,CS1(C)~o2c(C=C3SC(=S)N(CC4CCCO4)C3=O)ccc2-c2ccc([N+](=O)[O-])(~O=1)cc2,-2.8513457775115967,ok,
CC1=C(C#N)c2nc(N)c(C#N)c(C)c2/C1=C\c1ccc(-c2ccc(Cl)cc2)o1,CS(C)=O,CC1=C(C#N)c2nc3(N)~O=S(C)(C)~o4c(ccc4-c4ccc(Cl)cc4)/C=C/1c2c(C)c3C#N,-3.467480182647705,ok,
[C][C]N([C][C])c1ccc([C]=C2C(=O)c3ccccc3C2=O)c(O[C])c1,CS(C)=O,[C][C]N([C][C])c1ccc([C]=C2C(=O)c3ccccc3C2=O)c(O2~S(C)(C)=O~[C]2)c1,-2.3772194385528564,ok,
[C]Oc1ccc([C]2C3=C([N][C]4S[C]C(=O)N42)C(=C2S[C][C]S2)[C][C][C]3)cc1,CS(C)=O,CS1(C)~O(c2ccc([C]3C4=C([N][C]5S[C]C(=O)N53)C(=C3S[C][C]S3)[C][C][C]4)cc2)[C]~O=1,-3.118544101715088,ok,
Cc1cc(/C=C(/C#N)c2ccc(C(=O)O)cc2)c(C)n1-c1ccc(N(C)C)cc1,CS(C)=O,Cc1cc(/C=C(/C#N)c2ccc(C3(=O)~O=S(C)(C)~O3)cc2)c(C)n1-c1ccc(N(C)C)cc1,-2.665034770965576,ok,
CC(C)N1CCC(Oc2ccc(-c3ccc4c(n3)C(=O)C(N)=CC4=O)cc2)CC1,CS(C)=O,CC(C)N1CCC(O2~S(C)(C)=O~C3(=O)C(N)=CC(=O)c4ccc(nc43)-c3ccc2cc3)CC1,-2.5106775760650635,ok,
O=C1[N]c2ccc(S(=O)(=O)[N][C]3[C][C][C][C][C][C]3)cc2C1=C1[C][C][C][C]1,CS(C)=O,CS1(C)~O=C2(~O=1)[N]c1ccc(S(=O)(=O)[N][C]3[C][C][C][C][C][C]3)cc1C2=C1[C][C][C][C]1,-1.167573094367981,ok,
COc1oc([C@H]2C/C(=C/C(C)=C/C(C)=C/C(C)=C/c3ccc([N+](=O)[O-])cc3)CO2)c(C)c(=O)c1C,CS(C)=O,CC(/C=C1\CO[C@@H](c2oc3(~O=S(C)(C)~O3C)c(C)c(=O)c2C)C1)=C\C(C)=C\C(C)=C\c1ccc([N+](=O)[O-])cc1,,failed,Featurization failed: RDKit could not parse Smiles_Merged
CN(C)c1ccc(/C=C2\CCCC3=C2N=c2s/c(=C/c4ccc([N+](=O)[O-])cc4)c(=O)n2C3c2ccc(N(C)C)cc2)cc1,CS(C)=O,CN(C)c1ccc(/C=C2\CCCC3=C2N=c2s/c(=C/c4ccc([N+](=O)[O-])cc4)c4(=O)~O=S(C)(C)~N(C)(C)c5ccc(cc5)C3n24)cc1,-3.7557175159454346,ok,
CCCN1CCN(c2cc(Nc3ccc(OC)cc3)c3c4c(onc24)-c2ccccc2C3=O)CC1,CS(C)=O,CCCN1CCN(c2cc3c4c5c(onc25)-c2ccccc2C4(=O)~O=S(C)(C)~O(C)c2ccc(cc2)N3)CC1,-3.6358580589294434,ok,
CCOc1ccc(N(C)c2ccc(C=C3SC(=S)N(CC)C3=O)cc2)cc1,CS(C)=O,CCN1C(=S)SC2=Cc3ccc(cc3)N(C)c3ccc(cc3)O(CC)~S(C)(C)=O~C21=O,-2.6163241863250732,ok,
COc1cc([N+](=O)[O-])ccc1-c1ccc(C=C2Sc3ccccc3C2=O)o1,CS(C)=O,CO1~S(C)(C)=O~c2([N+](=O)[O-])ccc(-c3ccc(C=C4Sc5ccccc5C4=O)o3)c1c2,-2.8798792362213135,ok,
[C]c1cc(N2[C][C][C][C][C]2)ccc1[C]=C1C(=O)N([C])C(=S)N([C])C1=O,CS(C)=O,[C]c1cc2ccc1[C]=C1C(=O)N([C])C(=S)N([C])C1(=O)~O=S(C)(C)~N21[C][C][C][C][C]1,-1.9590626955032349,ok,
O=C(Nc1ccc(-c2ccc(N3CCOCC3)nn2)cc1)c1ccc([N+](=O)[O-])cc1,CS(C)=O,CS1(C)~O2CCN(CC2)c2ccc(nn2)-c2ccc(cc2)NC(=O)c2ccc([N+](=O)[O-])(~O=1)cc2,-3.224759340286255,ok,
COC(=O)c1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(N(C)C)cc3)cc2)cc1,CS(C)=O,CN(C)c1ccc(NC(=O)c2ccc(NC(=O)c3ccc(C4(=O)~O=S(C)(C)~O4C)cc3)cc2)cc1,-4.435583114624023,ok,
Nc1cc2c3cc(N)c(N)cc3c3cc(N)c(N)cc3c2cc1N,CS(C)=O,CS1(C)~Nc2(~O=1)cc1c3cc(N)c(N)cc3c3cc(N)c(N)cc3c1cc2N,,failed,Featurization failed: RDKit could not parse Smiles_Merged
COC(=O)C(C(=O)OC)=C(/C=C/C=C/N(C)C)N(C)C,CS(C)=O,COC(=O)C(=C(/C=C/C=C/N(C)C)N(C)C)C1(=O)~O=S(C)(C)~O1C,-4.037990093231201,ok,
CC1=C(C#N)c2nc(N)c(C#N)c(C)c2/C1=C/c1cn(C)c2ccccc12,CS(C)=O,CC1=C(C#N)c2nc3(~O=S(C)(C)~N3)c(C#N)c(C)c2/C1=C/c1cn(C)c2ccccc12,,failed,Featurization failed: RDKit could not parse Smiles_Merged
CN(C)c1ccc(N=Nc2ccc(SC(F)(F)F)cc2[N+](=O)[O-])cc1,CS(C)=O,CN1(C)~S(C)(C)=O~C(F)(F)(F)Sc2ccc(c([N+](=O)[O-])c2)N=Nc2ccc1cc2,-1.3913087844848633,ok,
O=C1c2ccccc2C(=O)c2c1cc(N1CCOCC1)c1nsnc21,CS(C)=O,CS1(C)~O2CCN(CC2)c2cc3c(c4nsnc24)C(=O)(~O=1)c1ccccc1C3=O,-3.8424742221832275,ok,
N#Cc1ccc(-c2nc3cc(C#N)c(C#N)cc3nc2-c2ccccc2)cc1C#N,CS(C)=O,CS1(C)~n2c(-c3ccccc3)c(-c3ccc(C#N)c(C#N)c3)nc3cc(c(C#N)cc32)C(#N)~O=1,-4.009683609008789,ok,
CN(C)c1ccc(C=CC=C2SC(=S)N(CC(=O)O)C2=O)cc1,CS(C)=O,CN(C)c1ccc(C=CC=C2SC(=S)N(CC3(=O)~O=S(C)(C)~O3)C2=O)cc1,-2.8659870624542236,ok,
O=C(Nc1ccc(-c2csc(N3CCOCC3)n2)cc1)c1ccc([N+](=O)[O-])cc1,CS(C)=O,CS1(C)~O2CCN(CC2)c2nc(cs2)-c2ccc(cc2)NC(=O)c2ccc([N+](=O)[O-])(~O=1)cc2,-3.37516188621521,ok,
CCN1C(=O)C(=Cc2ccc(-c3ccccc3)o2)N(CC)C1=S,CS(C)=O,CCN1C(=S)N(CC)C2(=O)~O=S(C)(C)~o3c(ccc3-c3ccccc3)C=C12,-2.2893502712249756,ok,
[C][C]N([C][C])c1ccc([C]=C2C(=O)OC([C])([C])OC2=O)cc1,CS(C)=O,[C][C]N([C][C])c1ccc([C]=C2C(=O)OC([C])([C])O3~S(C)(C)=O~C23=O)cc1,-1.735370397567749,ok,
[C][C]N1C(=O)C(=[C]c2ccc(N([C])[C])cc2)C(=O)N([C][C])C1=S,CS(C)=O,[C][C]N1C(=O)C2=[C]c3ccc(cc3)N([C])([C])~S(C)(C)=O~C2(=O)N([C][C])C1=S,-2.1878890991210938,ok,
CN(C)c1ccc(/C=N/n2c(N)c(S(=O)(=O)c3ccccc3)c3nc4ccccc4nc32)cc1,CS(C)=O,CN(C)c1ccc(/C=N/n2c3c(c4nc5ccccc5nc42)S(=O)(=O)(c2ccccc2)~O=S(C)(C)~N3)cc1,-3.0186169147491455,ok,
CN1C=CC=CC1=C(C#N)c1ncc(-c2ccc(Cl)cc2)s1,CS(C)=O,CN12~S(C)(C)=O~c3(ncc(-c4ccc(Cl)cc4)s3)C(C#N)=C1C=CC=C2,,failed,Featurization failed: RDKit could not parse Smiles_Merged
CCN(CC)C(=O)C(C#N)=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1,CS(C)=O,CCN(CC)C(=O)C(C#N)=Cc1ccc2o1~S(C)(C)=O~c1([N+](=O)[O-])ccc-2cc1,-2.6670501232147217,ok,
CC(C)c1ccc(N2C(=O)C(=Cc3ccc(-c4ccc(Cl)c(Cl)c4)o3)C=C2c2ccccc2)cc1,CS(C)=O,CC(C)c1ccc(N2C(c3ccccc3)=CC3=Cc4ccc(-c5ccc(Cl)c(Cl)c5)o4~S(C)(C)=O~C32=O)cc1,-2.406264066696167,ok,
CCOC(=O)c1ccc(-c2ccc(/C=C3/C=C(c4ccccc4)N(Cc4ccccc4)C3=O)o2)cc1,CS(C)=O,CCO1~S(C)(C)=O~C1(=O)c1ccc(-c2ccc(/C=C3/C=C(c4ccccc4)N(Cc4ccccc4)C3=O)o2)cc1,-2.8254623413085938,ok,
O=C1C(=CC=Cc2ccco2)SC(=S)N1Cc1ccco1,CS(C)=O,CS1(C)~o2cccc2CN2C(=S)SC(=CC=Cc3ccco3)C2(=O)~O=1,-2.33716082572937,ok,
COc1ccc(C=CC(=O)Nc2ccc(NC3CCCCC3)c3c2C(=O)c2ccccc2C3=O)cc1,CS(C)=O,CO1~S(C)(C)=O~C(=O)(Nc2ccc(NC3CCCCC3)c3c2C(=O)c2ccccc2C3=O)C=Cc2ccc1cc2,-4.243751049041748,ok,
O=C1/C(=C/c2ccc(-c3cc(Cl)ccc3Cl)o2)C=C(c2ccccc2)N1c1cccc([N+](=O)[O-])c1,CS(C)=O,CS1(C)~o2c(ccc2-c2cc(Cl)ccc2Cl)/C=C2\C=C(c3ccccc3)N(C2=O)c2cccc([N+](=O)[O-])(~O=1)c2,-2.874077081680298,ok,
CC(C)(C)C1=CC(=C(C#N)C#N)C=C(/C=C/c2cc3c4c(c2)C(C)(C)CCN4CCC3(C)C)O1,CS(C)=O,CC(C)(C)C1=CC2=C(C#N)(C#N)~O=S(C)(C)~O1C(/C=C/c1cc3c4c(c1)C(C)(C)CCN4CCC3(C)C)=C2,-3.4286153316497803,ok,
O=C1/C(=C/C=C/c2ccccc2)SC(=S)N1CC(=O)N1c2ccccc2Sc2ccccc21,CS(C)=O,CS1(C)~N2(CC(=O)N3c4ccccc4Sc4ccccc43)C(=S)S/C(=C\C=C\c3ccccc3)C2(=O)~O=1,-3.15208101272583,ok,
CN1C(=O)C(=c2sc(=CC=C3SC(c4ccccc4)=C(c4ccccc4)N3C)c(=O)n2C)SC1=S,CS(C)=O,CN1C(=S)SC2=c3sc(c(=O)n3C)=CC=C3SC(c4ccccc4)=C(c4ccccc4)N3(C)~S(C)(C)=O~C21=O,-3.120948553085327,ok,
O=C(O)CCCCCN1C(=O)C(=CC=Cc2ccco2)SC1=S,CS(C)=O,CS1(C)~OC(=O)(CCCCCN2C(=O)C(=CC=Cc3ccco3)SC2=S)~O=1,-2.552116632461548,ok,
CN(C)c1ccc(N2C(=O)/C(=C\c3ccc(Sc4ccc(Cl)cc4)o3)SC2=S)cc1,CS(C)=O,CN(C)c1ccc(N2C(=S)S/C3=C/c4ccc(Sc5ccc(Cl)cc5)o4~S(C)(C)=O~C32=O)cc1,-2.6515679359436035,ok,
CC(C)Nc1cc(NCCO)c2noc3c2c1C(=O)c1ccccc1-3,CS(C)=O,CC(C)Nc1cc2c3noc4c3c1C(=O)(~O=S(C)(C)~OCCN2)c1ccccc1-4,-3.465228796005249,ok,
CCN1C(=CC=C2SC(=S)N(C)C2=O)SC(c2ccccc2)=C1c1ccccc1,CS(C)=O,CCN12~S(C)(C)=O~C3(=O)C(=CC=C1SC(c1ccccc1)=C2c1ccccc1)SC(=S)N3C,-2.9436419010162354,ok,
CCN1C(=O)C(=CC=C2Sc3ccc(-c4nc5ccccc5s4)cc3N2CC)SC1=S,CS(C)=O,CCN1C(=S)SC2=CC=C3Sc4ccc(-c5nc6ccccc6s5)cc4N3(CC)~S(C)(C)=O~C21=O,-3.6227030754089355,ok,
COC(=O)c1ccc2c(c1)C(C)(C)C(/C=C/c1c(C)ccc(C)c1OC)=[N+]2C,CS(C)=O,COC1(=O)~O=S(C)(C)~O(C)c2c(C)ccc(C)c2/C=C/C2=[N+](C)c3ccc1cc3C2(C)C,-1.9095544815063477,ok,
CN(C)c1ccc(C=C2C=C(c3ccc(F)cc3)OC2=O)cc1Br,CS(C)=O,CN(C)c1ccc(C=C2C=C(c3ccc(F)cc3)O3~S(C)(C)=O~C23=O)cc1Br,-2.4090516567230225,ok,
CC(C)Nc1cc(N2CCOCC2)c(N)c2c1C(=O)c1ccccc1C2=O,CS(C)=O,CC(C)Nc1cc(N2CCOCC2)c2c3c1C(=O)c1ccccc1C3(=O)~O=S(C)(C)~N2,-2.9746286869049072,ok,
COc1cccc(N2C(=O)/C(=C/c3ccc(-c4ccc(Cl)c(Cl)c4)o3)C=C2c2ccccc2)c1,CS(C)=O,CO1~S(C)(C)=O~C2(=O)/C(=C/c3ccc(-c4ccc(Cl)c(Cl)c4)o3)C=C(c3ccccc3)N2c2cccc1c2,-2.633868932723999,ok,
CCN(CC)c1ccc(/C=N/N2C(=O)c3ccccc3C2=O)cc1,CS(C)=O,CCN1(CC)~S(C)(C)=O~C2(=O)c3ccccc3C(=O)N2/N=C/c2ccc1cc2,-2.6420633792877197,ok,
CSC(SC)=C1CC/C(=C\c2ccc(Cl)cc2Cl)C1=O,CS(C)=O,CSC(SC)=C1CC/C(=C\c2ccc(Cl)cc2Cl)C12~O=S(C)(C)~O=2,-0.5146366953849792,ok,
[C]Oc1ccccc1[C]N=S([O-])[O+]c1ccc2c(c1)C(=C1[C][C][C][C]1)C(=O)[N]2,CS(C)=O,[C]Oc1ccccc1[C]N=S1[O+]c2(~O=S(C)(C)~[O-]1)ccc1c(c2)C(=C2[C][C][C][C]2)C(=O)[N]1,,failed,Featurization failed: RDKit could not parse Smiles_Merged
CCCN(CCC)c1ccc(C=C2CCc3c2nc2ccccc2c3C(=O)O)cc1,CS(C)=O,CCCN(CCC)c1ccc(C=C2CCc3c2nc2ccccc2c3C2(=O)~O=S(C)(C)~O2)cc1,-2.4871156215667725,ok,
O=C1C(=CC=Cc2ccccc2)SC(=S)N1CC(=O)N1c2ccccc2Sc2ccccc21,CS(C)=O,CS1(C)~N2(CC(=O)N3c4ccccc4Sc4ccccc43)C(=S)SC(=CC=Cc3ccccc3)C2(=O)~O=1,-3.134716749191284,ok,
O=C1C(=CC=Cc2ccc([N+](=O)[O-])o2)SC(=S)N1c1cccc2ccccc12,CS(C)=O,CS1(C)~o2c(C=CC=C3SC(=S)N(c4cccc5ccccc45)C3=O)ccc2([N+](=O)[O-])~O=1,-2.4365358352661133,ok,
O=C1N=C(N2CCN(c3cccc(C(F)(F)F)c3)CC2)SC1=Cc1ccc(-c2cccc(C(F)(F)F)c2)o1,CS(C)=O,CS1(C)~o2c(ccc2-c2cccc(C(F)(F)F)c2)C=C2SC(=NC2=O)N2CCN(CC2)c2cccc(c2)C(F)(F)(F)~O=1,-1.979026198387146,ok,
COC(=O)c1ccc(/C=C/C2=[N+](C)c3ccc(OC)cc3C2(C)C)cc1,CS(C)=O,COC1(=O)~O=S(C)(C)~O(C)c2ccc3c(c2)C(C)(C)C(=[N+]3C)/C=C/c2ccc1cc2,-1.9953497648239136,ok,
